10569,"CAIXA DE PASSAGEM OCTOGONAL 4 X4, EM ACO ESMALTADA, COM FUNDO MOVEL SIMPLES",2.82,UN
1872,"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 2"", PARA ELETRODUTO FLEXIVEL CORRUGADO",1.33,UN
1873,"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO",2.64,UN
39693,"CAIXA DE PROTECAO EXTERNA PARA MEDIDOR HOROSAZONAL, DE BAIXA TENSAO, COM MODULO, EM CHAPA DE ACO (PADRAO DA CONCESSIONARIA LOCAL)",1698.37,UN
39692,"CAIXA DE PROTECAO PARA TRANSFORMADOR CORRENTE, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)",285.89,UN
39684,"CAIXA EXTERNA DE MEDICAO PARA 1 MEDIDOR MONOFASICO, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)",50.9,UN
39685,"CAIXA EXTERNA DE MEDICAO PARA 1 MEDIDOR TRIFASICO, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)",138.33,UN
39687,"CAIXA EXTERNA DE MEDICAO PARA 4 MEDIDORES MONOFASICOS, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)",260.77,UN
3280,"CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM",137.98,UN
11881,"CAIXA GORDURA, SIMPLES, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40 CM",64.08,UN
34641,CAIXA INSPECAO EM CONCRETO PARA ATERRAMENTO E PARA RAIOS DIAMETRO = 300 MM,51.68,UN
34643,CAIXA INSPECAO EM POLIETILENO PARA ATERRAMENTO E PARA RAIOS DIAMETRO = 300 MM,11.54,UN
3278,"CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM",72.35,UN
3279,"CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM",119.38,UN
39683,"CAIXA INTERNA DE MEDICAO PARA 1 MEDIDOR MONOFASICO, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)",50.9,UN
1062,"CAIXA INTERNA DE MEDICAO PARA 1 MEDIDOR TRIFASICO, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)",146.76,UN
39686,"CAIXA INTERNA DE MEDICAO PARA 4 MEDIDORES MONOFASICOS, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)",250.33,UN
1871,"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 3"" X 3"", PARA ELETRODUTO FLEXIVEL CORRUGADO",2.37,UN
12001,"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO",3.43,UN
11882,CAIXA PARA HIDROMETRO CONCRETO PRE MOLDADO,72.35,UN
39689,"CAIXA PARA MEDICAO COLETIVA TIPO H, PADRAO BIFASICO OU TRIFASICO, PARA ATE 6 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL)",3261.33,UN
39688,"CAIXA PARA MEDICAO COLETIVA TIPO K, PADRAO BIFÁSICO OU TRIFASICO, PARA ATE 2 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL)",471.26,UN
1068,"CAIXA PARA MEDICAO COLETIVA TIPO L, PADRAO BIFASICO OU TRIFASICO, PARA ATE 4 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL)",1968.21,UN
39690,"CAIXA PARA MEDICAO COLETIVA TIPO M, PADRAO BIFASICO OU TRIFASICO, PARA ATE 8 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL)",4427.26,UN
39691,"CAIXA PARA MEDICAO COLETIVA TIPO N, PADRAO BIFASICO OU TRIFASICO, PARA ATE 12 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL)",4949.07,UN
11713,CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA,25.05,UN
11716,"CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA",10.7,UN
5103,"CAIXA SIFONADA PVC, 100 X 100 X 50 MM, COM GRELHA REDONDA BRANCA",10.84,UN
11712,"CAIXA SIFONADA PVC, 150 X 150 X 50 MM, COM GRELHA QUADRADA BRANCA (NBR 5688)",25.26,UN
11717,"CAIXA SIFONADA PVC, 150 X 150 X 50 MM, COM GRELHA REDONDA BRANCA",27.45,UN
11714,"CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM GRELHA QUADRADA BRANCA",34.15,UN
11715,"CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA",39.29,UN
11880,"CAIXA SIFONADA PVC, 250 X 230 X 75 MM, COM TAMPA E PORTA TAMPA QUADRADA BRANCA",70.63,UN
39681,"CAIXAS DE PROTECAO PARA 1 MEDIDOR BIFASICO, EM CHAPA DE ACO 20 USG (PADRAO DA CONCESSIONARIA LOCAL)",161.43,UN
39680,"CAIXAS DE PROTECAO PARA 1 MEDIDOR MONOFASICO, EM CHAPA DE ACO 20 USG (PADRAO DA CONCESSIONARIA LOCAL)",83.16,UN
39682,"CAIXAS DE PROTECAO PARA 1 MEDIDOR TRIFASICO, EM CHAPA DE ACO 20 USG (PADRAO DA CONCESSIONARIA LOCAL)",163.06,UN
599,CAIXILHO FIXO ALUMINIO SERIE 25 COMPLETO 60 X 80CM,315.21,M2
34380,CAIXILHO FIXO ALUMINIO 60 X 80 CM COMPLETO,169.9,UN
1106,CAL HIDRATADA CH-I PARA ARGAMASSAS,0.45,KG
11161,CAL HIDRATADA PARA PINTURA,0.75,KG
1107,CAL VIRGEM COMUM PARA ARGAMASSAS (NBR 6453),0.51,KG
4758,CALAFETADOR / CALAFATE,15.49,H
41080,CALAFETADOR / CALAFATE (MENSALISTA),2718.4,MES
25963,"CALCARIO DOLOMITICO A (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",0.07,KG
4759,CALCETEIRO,15.09,H
41068,CALCETEIRO  (MENSALISTA),2647.57,MES
1108,"CALHA MOLDURA AMERICANA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM",16.02,M
1117,"CALHA PARA AGUA FURTADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 40 CM",18.6,M
1118,"CALHA PARA AGUA FURTADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 50 CM",23.91,M
1110,"CALHA PLATIBANDA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 45 CM",23.91,M
12618,"CALHA PLUVIAL DE PVC, DIAMETRO ENTRE 119 E 170 MM, COMPRIMENTO DE 3 M, PARA DRENAGEM PREDIAL",36.94,UN
40871,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 100 CM (COLETADO CAIXA)",46.78,M
40869,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 33 CM (COLETADO CAIXA)",16.68,M
40870,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 50 CM (COLETADO CAIXA)",24.46,M
1109,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM",15.94,M
1119,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 28, CORTE 25 CM",11.95,M
13115,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 20 CM, PARA AGUA PLUVIAL",15.88,M
10541,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 30 CM, PARA AGUA PLUVIAL",18.44,M
10543,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 50 CM, PARA AGUA PLUVIAL",35.78,M
10544,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 60 CM, PARA AGUA PLUVIAL",43.03,M
10545,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 80 CM, PARA AGUA PLUVIAL",66.01,M
10542,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D= 40 CM, PARA AGUA PLUVIAL",25.41,M
38958,CALIBRADOR / CHANFRADOR / ESCAREADOR DE TUBO PEX,28.9,UN
25010,"CAMINHAO FORA DE ESTRADA PESO BRUTO 51200 KG, CAPACIDADE DE CARGA 28000 KG, POTENCIA 357 HP, VELOCIDADE MAXIMA 52,70 KM/H",1223618.84,UN
25011,"CAMINHAO FORA DE ESTRADA PESO BRUTO 69800 KG, CAPACIDADE DE CARGA 39000 KG, CACAMBA 24 M3, POTENCIA 469 HP, VELOCIDADE MAXIMA 57 KM/H",2001503.15,UN
37745,"CAMINHAO TOCO, PESO BRUTO TOTAL 13000 KG, CARGA UTIL MAXIMA 7925 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 189 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",181458.35,UN
37754,"CAMINHAO TOCO, PESO BRUTO TOTAL 14300 KG, CARGA UTIL MAXIMA 9590 KG, DISTANCIA ENTRE EIXOS 4,76 M, POTENCIA 185 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",189497.64,UN
37748,"CAMINHAO TOCO, PESO BRUTO TOTAL 14300 KG, CARGA UTIL MAXIMA 9710 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 185 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",192914.34,UN
37761,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA DE 10685 KG, DISTANCIA ENTRE EIXOS 4,8M, POTENCIA 189 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",159637.4,UN
37757,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10600 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 275 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",222229.04,UN
37759,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10780 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 275 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",223090.41,UN
37766,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 11030 KG, DISTANCIA ENTRE EIXOS 3,56M, POTENCIA 186 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",223090.39,UN
37752,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 11130 KG, DISTANCIA ENTRE EIXOS 5,36 M, POTENCIA 185 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",202303.08,UN
37760,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 13071 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 230 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",213041.28,UN
37765,"CAMINHAO TOCO, PESO BRUTO TOTAL 8250 KG, CARGA UTIL MAXIMA 5110 KG, DISTANCIA ENTRE EIXOS 4,30 M, POTENCIA 162 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",148726.94,UN
37746,"CAMINHAO TOCO, PESO BRUTO TOTAL 9000 KG, CARGA UTIL MAXIMA 5940 KG, DISTANCIA ENTRE EIXOS 3,69 M, POTENCIA 177 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",163054.1,UN
37750,"CAMINHAO TOCO, PESO BRUTO TOTAL 9600 KG, CARGA UTIL MAXIMA 6110 KG, DISTANCIA ENTRE EIXOS 3,70 M, POTENCIA 156 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",162479.87,UN
37753,"CAMINHAO TOCO, PESO BRUTO TOTAL 9600 KG, CARGA UTIL MAXIMA 6200 KG, DISTANCIA ENTRE EIXOS 3,10 M, POTENCIA 156 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",161905.63,UN
37756,"CAMINHAO TOCO, PESO BRUTO TOTAL 9700 KG, CARGA UTIL MAXIMA 6360 KG, DISTANCIA ENTRE EIXOS 4,30 M, POTENCIA 160 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",159637.4,UN
37755,"CAMINHAO TRUCADO, PESO BRUTO TOTAL 22000 KG, CARGA UTIL MAXIMA 15350 KG, DISTANCIA ENTRE EIXOS 5,17 M, POTENCIA 238 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",231991.05,UN
37758,"CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15378 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 326 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",261851.29,UN
37747,"CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15935 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 230 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",235608.73,UN
37767,"CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 15940 KG, DISTANCIA ENTRE EIXOS 3,60 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",248643.88,UN
37751,"CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16190 KG, DISTANCIA ENTRE EIXOS 3,60 M, POTENCIA 286 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",248643.88,UN
37749,"CAMINHAO TRUCADO, PESO BRUTO TOTAL 23000 KG, CARGA UTIL MAXIMA 16360 KG, CABINE ESTENDIDA, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 275 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)",245772.7,UN
13617,"CAMINHONETE CABINE SIMPLES COM MOTOR 1.6 FLEX, CAMBIO  MANUAL, POTENCIA 101/104 CV, 2 PORTAS",43676.68,UN
13441,"CAMINHONETE CABINE SIMPLES, MOTOR FLEX, 4 X 2, APENAS COM OS EQUIPAMENTOS DE SERIE",73590,UN
1159,"CAMINHONETE COM MOTOR A DIESEL, POTENCIA 180 CV, CABINE DUPLA, 4X4",114023.08,UN
12114,CAMPAINHA ALTA POTENCIA 110V REF. 41418 - PIAL,192.57,UN
38599,"CANALETA CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 14 MPA (NBR 6136)",3.03,UN
38596,"CANALETA CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 4,5 MPA (NBR 6136)",2.07,UN
38600,"CANALETA CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 14 MPA (NBR 6136)",3.57,UN
38597,"CANALETA CONCRETO ESTRUTURAL 14 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)",2.53,UN
659,CANALETA CONCRETO 14 X 19 X 19 CM (CLASSE D - NBR 6136),1.23,UN
660,CANALETA CONCRETO 19 X 19 X 19 CM (CLASSE D - NBR 6136),1.8,UN
658,CANALETA CONCRETO 9 X 19 X 19 CM (CLASSE D - NBR 6136),0.99,UN
38548,"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 19 CM, 6,0 MPA (NBR 15270)",0.92,UN
34647,"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270)",1.6,UN
34649,"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 6,0 MPA (NBR 15270)",1.64,UN
34652,"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 39 CM, 4,0 MPA (NBR 15270)",2.24,UN
34655,"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 39 CM, 6,0 MPA (NBR 15270)",2.17,UN
40607,"CANOPLA ACABAMENTO CROMADO PARA INSTALACAO DE SPRINKLER, SOB FORRO, 15 MM",2.41,UN
585,"CANTONEIRA ""U"" ALUMINIO ABAS IGUAIS 1 "", E = 3/32 """,21.4,KG
10952,"CANTONEIRA ACO ABAS IGUAIS (QUALQUER BITOLA), E = 1/8Â.",2.74,KG
10953,"CANTONEIRA ACO ABAS IGUAIS (QUALQUER BITOLA), E = 3/16Â.",2.74,KG
587,"CANTONEIRA ALUMINIO ABAS DESIGUAIS 1"" X 3/4 "", E = 1/8 """,22.93,KG
590,"CANTONEIRA ALUMINIO ABAS DESIGUAIS 2 1/2"" X 1/2 "", E = 3/16 """,22.16,KG
592,"CANTONEIRA ALUMINIO ABAS IGUAIS 1 "", E = 1/8 "", 25,40 X 3,17 MM (0,408 KG/M)",22.93,KG
586,"CANTONEIRA ALUMINIO ABAS IGUAIS 1 "", E = 3 /16 """,13.48,M
591,"CANTONEIRA ALUMINIO ABAS IGUAIS 1 1/2 "", E = 3/16 """,21.4,KG
588,"CANTONEIRA ALUMINIO ABAS IGUAIS 1 1/4 "", E = 3/16 """,21.32,M
589,"CANTONEIRA ALUMINIO ABAS IGUAIS 2 "", E = 1/4 """,36.04,M
584,"CANTONEIRA ALUMINIO ABAS IGUAIS 2 "", E = 1/8 """,22.77,M
4777,"CANTONEIRA DE ACO ABAS IGUAIS (QUALQUER BITOLA), E = 1/4Â.",2.74,KG
4912,CANTONEIRA DE ACO 3Â X 3Â X 1/4Â.,3.19,KG
574,"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 1 1/2"" X 1/4"" (L X E), 3,40 KG/M",14.83,M
567,"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 1"" X 1/8"" (L X E) , 1,20KG/M",5.49,M
568,"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 2"" X 3/8"" (L X E), 6,9 KG/M",33.27,M
569,"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 3/4"" X 1/8"" (L X E)",4.62,KG
1165,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""",11.1,UN
1164,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""",9.6,UN
1162,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""",2.79,UN
12395,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/4""",2.5,UN
1170,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""",5.79,UN
1169,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""",18.96,UN
1166,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""",14.47,UN
1163,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""",3.9,UN
12396,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/8""",2.46,UN
1168,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""",32.67,UN
1167,"CAP OU TAMPAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""",58.1,UN
1210,"CAP PVC, ROSCAVEL, 1 1/2"",  AGUA FRIA PREDIAL",5.98,UN
1203,"CAP PVC, ROSCAVEL, 1 1/4"",  AGUA FRIA PREDIAL",4.57,UN
1197,"CAP PVC, ROSCAVEL, 1/2"", PARA AGUA FRIA PREDIAL",1,UN
1202,"CAP PVC, ROSCAVEL, 1"",  PARA AGUA FRIA PREDIAL",2.69,UN
1188,"CAP PVC, ROSCAVEL, 2 1/2"",  AGUA FRIA PREDIAL",15.13,UN
1211,"CAP PVC, ROSCAVEL, 2"",  AGUA FRIA PREDIAL",8.38,UN
1198,"CAP PVC, ROSCAVEL, 3/4"",  PARA AGUA FRIA PREDIAL",1.53,UN
1199,"CAP PVC, ROSCAVEL, 3"",  AGUA FRIA PREDIAL",23.45,UN
1187,"CAP PVC, ROSCAVEL, 4"",  AGUA FRIA PREDIAL",44.33,UN
20088,"CAP PVC, SERIE R, DN 100 MM, PARA ESGOTO PREDIAL",11.91,UN
20089,"CAP PVC, SERIE R, DN 150 MM, PARA ESGOTO PREDIAL",59.32,UN
20087,"CAP PVC, SERIE R, DN 75 MM, PARA ESGOTO PREDIAL",8.04,UN
1200,"CAP PVC, SOLDAVEL, DN 100 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",6.25,UN
12909,"CAP PVC, SOLDAVEL, DN 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",2.77,UN
12910,"CAP PVC, SOLDAVEL, DN 75 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",4.73,UN
20092,"CAP PVC, SOLDAVEL, PARA TUBO LEVE, DN 200 MM, LINHA LEVE PARA ESGOTO PREDIAL",41.52,UN
1184,"CAP PVC, SOLDAVEL, 110 MM, PARA AGUA FRIA PREDIAL",56.51,UN
1191,"CAP PVC, SOLDAVEL, 20 MM, PARA AGUA FRIA PREDIAL",0.91,UN
1185,"CAP PVC, SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL",0.98,UN
1189,"CAP PVC, SOLDAVEL, 32 MM, PARA AGUA FRIA PREDIAL",1.4,UN
1193,"CAP PVC, SOLDAVEL, 40 MM, PARA AGUA FRIA PREDIAL",2.77,UN
1194,"CAP PVC, SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL",5.13,UN
1195,"CAP PVC, SOLDAVEL, 60 MM, PARA AGUA FRIA PREDIAL",7.83,UN
1204,"CAP PVC, SOLDAVEL, 75 MM, PARA AGUA FRIA PREDIAL",14.47,UN
1205,"CAP PVC, SOLDAVEL, 85 MM, PARA AGUA FRIA PREDIAL",32.62,UN
1207,"CAP, PVC PBA, JE, DN 100 / DE 110 MM,  PARA REDE DE AGUA (NBR 10351)",20.26,UN
1206,"CAP, PVC PBA, JE, DN 50 / DE 60 MM,  PARA REDE DE AGUA (NBR 10351)",4.86,UN
1183,"CAP, PVC PBA, JE, DN 75 / DE 85 MM,  PARA REDE DE AGUA (NBR 10351)",10.87,UN
26047,"CAP, PVC, JE, DN 150 MM, PARA REDE COLETORA DE ESGOTO",87.33,UN
26048,"CAP, PVC, JE, DN 200 MM, PARA REDE COLETORA DE ESGOTO",130.12,UN
12894,"CAPA PARA CHUVA EM PVC COM FORRO DE POLIESTER, COM CAPUZ (AMARELA OU AZUL)",15.54,UN
12895,"CAPACETE DE SEGURANCA ABA FRONTAL COM SUSPENSAO DE POLIETILENO, SEM JUGULAR (CLASSE B)",11.96,UN
1631,"CAPACITOR TRIFASICO, POTENCIA 2,5 KVAR, TENSAO 220 V, FORNECIDO COM CAPA PROTETORA, RESISTOR INTERNO A UNIDADE CAPACITIVA",123.86,UN
1633,"CAPACITOR TRIFASICO, POTENCIA 5 KVAR, TENSAO 220 V, FORNECIDO COM CAPA PROTETORA, RESISTOR INTERNO A UNIDADE CAPACITIVA",210.45,UN
10818,"CAPIM BRAQUIARIA DECUMBENS/ BRAQUIARINHA, VC *70*% MINIMO",19.05,KG
10710,"CARPETE DE NYLON EM MANTA PARA TRAFEGO COMERCIAL PESADO, E = 6 A 7 MM (INSTALADO)",65.4,M2
10709,"CARPETE DE NYLON EM MANTA PARA TRAFEGO COMERCIAL PESADO, E = 9 A 10 MM (INSTALADO)",80.34,M2
39636,"CARPETE DE NYLON EM PLACAS 50 X 50 CM PARA TRAFEGO COMERCIAL PESADO, E = 6,5 MM (INSTALADO)",82.04,M2
10708,"CARPETE DE POLIESTER EM MANTA PARA TRAFEGO COMERCIAL PESADO, E = 4 A 5 MM (INSTALADO)",25.31,M2
39635,"CARPETE DE POLIPROPILENO EM MANTA PARA TRAFEGO COMERCIAL MEDIO, E = 5 A 6 MM (INSTALADO)",43.1,M2
6117,CARPINTEIRO AUXILIAR,12.31,H
40913,CARPINTEIRO AUXILIAR (MENSALISTA),1767.9,MES
1214,CARPINTEIRO DE ESQUADRIAS,16.14,H
40915,CARPINTEIRO DE ESQUADRIAS (MENSALISTA),2832.78,MES
1213,CARPINTEIRO DE FORMAS,16.38,H
40914,CARPINTEIRO DE FORMAS (MENSALISTA),2874.86,MES
5091,"CARRANCA PARA JANELA VENEZIANA DE ABRIR, EM LATAO CROMADO, SIMPLES, PARA APARAFUSAR NA PAREDE",14.11,UN
14615,"CARRINHO COM 2 PNEUS PARA TRANSPORTAR TUBO CONCRETO, ALTURA ATE 1,0 M E DIAMETRO ATE 1000MM, COM ESTRUTURA EM PERFIL OU TUBO METALICO",2521.09,UN
2711,"CARRINHO DE MAO DE ACO CAPACIDADE 50 A 60 L, PNEU COM CAMARA",106.95,UN
37727,"CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,25 X 4,10 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",8700,UN
37728,"CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 5,5 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",11802.79,UN
37729,"CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 6,00 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",12776.22,UN
37730,"CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 6,5 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",13749.65,UN
37731,"CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 7,00 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",14723.07,UN
37732,"CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 7,5 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",16791.6,UN
10560,"CARVAO ANTRACITO PARA FILTRO, GRAO VARIANDO DE 0,8 ATE 1,1 MM, COEFICIENTE DE UNIFORMIDADE MENOR QUE 1,7 MM.",1332.36,M3
4743,CASCALHO DE CAVA,23.7,M3
4744,CASCALHO DE RIO,30.98,M3
4745,CASCALHO LAVADO,41.5,M3
38398,CAVALETE DE APOIO CARGA 2 T,27.53,UN
36496,"CAVALETE PARA TALHA COM ESTRUTURA EM TUBO METALICO ALTURA MINIMA 3,2 M EQUIPADO COM RODAS DE BORRACHA PARA MOVIMENTACAO DE TUBOS DE CONCRETO NA CENTRAL DE PREMOLDADOS COM CAPACIDADE DE CARGA DE 3 TONELADAS",6401.01,UN
10630,"CAVALO MECANICO TRACAO 4X2, PESO BRUTO TOTAL COMBINADO 49000 KG, CAPACIDADE MAXIMA DE TRACAO 66000 KG, POTENCIA 310 CV (INCLUI CABINE E CHASSI, NAO INCLUI SEMIRREBOQUE)",331516.65,UN
